nama_skpd,nama_urusan,nama_program,nilai_anggaran,nilai_spj
Kelurahan Jati - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK",1971300000,0
Kelurahan Jati - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan Jati,335380000,0
Kelurahan Jati - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Penertiban Kelurahan Jati,59973000,0
Kelurahan Jati - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Jati,34996000,0
Kelurahan Jati - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,99972800,0
Kelurahan Jati - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,3084900392,0
Kelurahan Jati - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Jati,74980596,0
Kelurahan Jati - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Bimtek dan Pendataan Dasawisma,199989000,0
Kelurahan Jati - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pemberian Makanan Tambahan (PMT),54998800,0
Kelurahan Jati - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kelurahan Jati,149444075,0
Kelurahan Jati - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Jati,432956495,0
Kelurahan Jati - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Jati,379982150,0
Kelurahan Jati - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),167961000,0
Kelurahan Jati - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,35316447,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Kayu Putih,647428000,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Kerja Bakti,140000000,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Kayu Putih,24000000,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Kayu Putih,768160000,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Kayu Putih,506800000,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK",2692200000,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan Kayu Putih,285159920,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Penertiban Kelurahan Kayu Putih,46000000,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,85000000,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,3323198970,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Bimtek dan Pendataan Dasawisma,199999900,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pemberian Makanan Tambahan (PMT),55000000,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kelurahan Kelurahan Kayu Putih,234999978,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Kayu Putih,379674389,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),185999930,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Kayu Putih,432999971,0
Kelurahan Kayu Putih - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,49998536,0
Kecamatan Cakung - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Kebersihan Lingkungan Kecamatan Cakung,146885151,0
Kecamatan Cakung - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kecamatan Cakung,422382300,0
Kecamatan Cakung - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kecamatan Cakung,166275700,0
Kecamatan Cakung - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanggulangan Bencana Kecamatan Cakung,49994300,0
Kecamatan Cakung - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,74535500,0
Kecamatan Cakung - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kecamatan Cakung,619848941,0
Kecamatan Cakung - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Ketertiban Masyarakat Kecamatan Cakung,149517000,0
Kecamatan Cakung - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Saluran Kecamatan Cakung,1910494258,0
Kecamatan Cakung - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Jalan Kecamatan Cakung,3411502657,0
Kecamatan Cakung - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Pertamanan Kecamatan Cakung,64790619,0
Kecamatan Cakung - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan Sarana dan Prasarana Kecamatan Cakung,149924936,0
Kecamatan Cakung - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Operasional Kecamatan Cakung,536937313,0
Kecamatan Cakung - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),609998880,0
Kecamatan Cakung - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,49686644,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Kerja Bakti,369972900,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Jatinegara,85000000,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Jatinegara,207986400,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Jatinegara,1149999910,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan Jatinegara,189999420,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Jatinegara,79999460,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,120000000,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,3323195199,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK",2389800000,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Bimtek dan Pendataan Dasawisma,199999900,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pemberian Makanan Tambahan (PMT),54999780,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Jatinegara,350199938,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),161980200,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Jatinegara,279992326,0
Kelurahan Jatinegara - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,49998400,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Rawa Terate,77911603,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Kerja Bakti,95770000,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kelurahan Kelurahan Rawa Terate,49853600,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Rawa Terate,198021010,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Rawa Terate,415643058,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Rawa Terate,876829170,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK",910800000,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan Rawa Terate,178800000,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Penertiban Kelurahan Rawa Terate,29947540,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,81000000,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanggulangan Bencana Kelurahan Rawa Terate,39661400,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,3260253396,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Bimtek dan Pendataan Dasawisma,199999850,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pemberian Makanan Tambahan (PMT),54990900,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Rawa Terate,439215526,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),155978700,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Rawa Terate,61793700,0
Kelurahan Rawa Terate - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,29767759,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Penggilingan,179234444,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Kerja Bakti,79994442,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Penggilingan,376642750,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Penggilingan,542524312,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Penggilingan,1219657780,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK",3262800000,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan Penggilingan,533669840,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Penertiban Kelurahan Penggilingan,30000000,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Penggilingan,100467500,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,24948500,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanggulangan Bencana Kelurahan Penggilingan,19944500,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,3323141205,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Bimtek dan Pendataan Dasawisma,199547700,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pemberian Makanan Tambahan (PMT),54825925,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Penggilingan,444935640,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),184462280,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Penggilingan,545169701,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kelurahan Kelurahan Penggilingan,199834925,0
Kelurahan Penggilingan - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,49985000,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Kerja Bakti,74448800,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Pulo Gebang,299965050,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Pulo Gebang,1026331978,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Pulo Gebang,1111429375,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan Pulo Gebang,631718239,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Penertiban Kelurahan Pulo Gebang,24990660,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,3321829538,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Pulo Gebang,254996080,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Bimtek dan Pendataan Dasawisma,199945575,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pemberian Makanan Tambahan (PMT),54959500,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK",2694900000,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Pulo Gebang,512850635,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),137738400,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Pulo Gebang,234886442,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kelurahan Kelurahan Pulo Gebang,69858800,0
Kelurahan Pulo Gebang - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,40960500,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Ujung Menteng,401647200,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Kerja Bakti,135854930,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Ujung Menteng,73674106,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Ujung Menteng,283315250,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Ujung Menteng,644296523,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK",1539365200,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan Ujung Menteng,89223770,0
